product_id,product_name,category,subcategory,brand,base_price,cost_price,stock_quantity,rating,num_reviews,is_active,added_date
650,Nivea Skincare Model-952,Beauty & Health,Skincare,Nivea,4773.85,3021.17,2362,4.3,848,TRUE,5/14/2021
651,Maybelline Skincare Model-229,Beauty & Health,Skincare,Maybelline,4115.65,1870.18,1393,4.8,4568,FALSE,10/18/2021
652,MAC Skincare Model-820,Beauty & Health,Skincare,Mac,3765.52,2477.83,3887,2.6,4714,TRUE,4/28/2021
653,MAC Skincare Model-207,Beauty & Health,Skincare,Mac,4156.52,1972.54,97,5,2893,FALSE,10/27/2024
654,Maybelline Skincare Model-273,Beauty & Health,Skincare,Maybelline,2403.83,1050.88,914,3.6,4537,TRUE,7/29/2020
655,Clinique Makeup Model-106,Beauty & Health,Makeup,Clinique,279.88,163.78,4882,3,553,TRUE,3/13/2020
656,MAC Makeup Model-559,Beauty & Health,Makeup,Mac,1167.11,761.81,2470,3.2,4903,TRUE,1/22/2025
657,L'Oreal Makeup Model-753,Beauty & Health,Makeup,L'Oreal,994.74,480.95,3585,4.7,1894,TRUE,1/28/2020
658,Maybelline Makeup Model-556,Beauty & Health,Makeup,Maybelline,3966.92,1659.6,2049,3.9,3241,TRUE,6/8/2022
659,Estee Lauder Makeup Model-415,Beauty & Health,Makeup,Estee Lauder,1837.56,752.21,3999,4.7,124,TRUE,8/7/2022
660,Maybelline Makeup Model-429,Beauty & Health,Makeup,Maybelline,4591.91,2732.2,4159,3.8,1674,TRUE,3/10/2025
661,Clinique Makeup Model-227,Beauty & Health,Makeup,Clinique,514.58,326.1,224,4.2,1467,TRUE,10/20/2024
662,Nivea Makeup Model-239,Beauty & Health,Makeup,Nivea,299.21,185.14,4382,3.2,3942,TRUE,10/27/2022
663,MAC Makeup Model-462,Beauty & Health,Makeup,Mac,2436.78,1134.94,574,5,3491,TRUE,2/15/2020
664,Nivea Makeup Model-926,Beauty & Health,Makeup,Nivea,4422.42,3025.66,1772,4.4,3655,TRUE,4/11/2023
665,Dove Makeup Model-605,Beauty & Health,Makeup,Dove,2086.3,872.61,3289,3,1908,TRUE,2/14/2020
666,MAC Makeup Model-170,Beauty & Health,Makeup,Mac,3945.95,2429.09,764,5,4835,TRUE,10/12/2022
667,Clinique Makeup Model-709,Beauty & Health,Makeup,Clinique,1108.89,525.03,1683,4.3,1559,TRUE,8/22/2019
668,Maybelline Makeup Model-737,Beauty & Health,Makeup,Maybelline,2443.45,1033.95,3821,2.5,1760,FALSE,6/1/2025
669,Clinique Makeup Model-128,Beauty & Health,Makeup,Clinique,3264.13,1711.22,4411,4,416,TRUE,3/20/2022
670,Nivea Makeup Model-146,Beauty & Health,Makeup,Nivea,2591.63,1407.37,790,3.5,2214,FALSE,5/7/2022
671,Maybelline Makeup Model-672,Beauty & Health,Makeup,Maybelline,1499.79,721.4,3917,3.1,2950,TRUE,9/6/2019
672,Estee Lauder Makeup Model-436,Beauty & Health,Makeup,Estee Lauder,2128.75,1384.42,4714,4.2,197,TRUE,6/15/2021
673,Dove Makeup Model-551,Beauty & Health,Makeup,Dove,4037.27,2371.01,980,2.8,3688,TRUE,5/21/2019
674,MAC Makeup Model-661,Beauty & Health,Makeup,Mac,1734.46,1116.67,4958,2.6,1918,TRUE,8/7/2022
675,L'Oreal Makeup Model-650,Beauty & Health,Makeup,L'Oreal,4602.76,1977.41,4951,4.4,3394,TRUE,2/11/2022
676,Nivea Makeup Model-820,Beauty & Health,Makeup,Nivea,2182.82,1165.65,4412,4.4,3663,TRUE,4/20/2022
677,Maybelline Makeup Model-422,Beauty & Health,Makeup,Maybelline,177.75,84.98,2961,4.8,3030,TRUE,9/16/2023
678,Dove Makeup Model-387,Beauty & Health,Makeup,Dove,3989.85,1607.45,1427,2.6,3224,FALSE,7/18/2022
679,MAC Makeup Model-795,Beauty & Health,Makeup,Mac,3684.25,1741.99,196,2.7,2109,TRUE,5/26/2022
680,Estee Lauder Makeup Model-855,Beauty & Health,Makeup,Estee Lauder,176.01,103.63,427,3.5,3921,TRUE,5/27/2025
681,L'Oreal Makeup Model-902,Beauty & Health,Makeup,L'Oreal,4216.09,2679.57,3550,3.4,4252,TRUE,1/23/2019
682,L'Oreal Makeup Model-400,Beauty & Health,Makeup,L'Oreal,77.62,31.92,2399,4.3,2087,TRUE,10/28/2021
683,MAC Makeup Model-641,Beauty & Health,Makeup,Mac,2315.19,1476.12,2422,4.3,4386,FALSE,12/8/2022
684,Maybelline Makeup Model-119,Beauty & Health,Makeup,Maybelline,1812.79,878.51,4518,4,1163,TRUE,6/12/2023
685,Dove Makeup Model-554,Beauty & Health,Makeup,Dove,681.41,358.84,681,4.9,4344,TRUE,4/11/2024
686,Nivea Hair Care Model-191,Beauty & Health,Hair Care,Nivea,3695.01,2572.92,918,2.9,874,FALSE,12/16/2022
687,Maybelline Hair Care Model-481,Beauty & Health,Hair Care,Maybelline,3409.51,1425.05,962,3.4,2702,TRUE,6/16/2022
688,Maybelline Hair Care Model-122,Beauty & Health,Hair Care,Maybelline,553.16,294.15,578,4.4,2103,TRUE,2/1/2026
689,Dove Hair Care Model-592,Beauty & Health,Hair Care,Dove,3421.98,2343.44,3966,4.6,3172,TRUE,2/20/2020
690,Clinique Hair Care Model-334,Beauty & Health,Hair Care,Clinique,208.95,132.28,1280,4.3,996,FALSE,7/5/2023
691,Dove Hair Care Model-470,Beauty & Health,Hair Care,Dove,298.97,147.15,3078,2.7,4177,TRUE,4/13/2022
692,Nivea Hair Care Model-529,Beauty & Health,Hair Care,Nivea,1904.83,923.57,4137,4,1474,TRUE,6/16/2022
693,L'Oreal Hair Care Model-655,Beauty & Health,Hair Care,L'Oreal,4707.96,2205.11,4165,4.7,551,TRUE,9/18/2021
694,Estee Lauder Hair Care Model-230,Beauty & Health,Hair Care,Estee Lauder,2225.22,1071.57,2285,4.4,4879,TRUE,6/26/2025
695,Dove Hair Care Model-432,Beauty & Health,Hair Care,Dove,3743.35,2596.91,756,4.3,2180,TRUE,12/11/2024
696,MAC Hair Care Model-120,Beauty & Health,Hair Care,Mac,4962.34,3308.5,4705,4.2,3149,TRUE,2/7/2025
697,Nivea Hair Care Model-340,Beauty & Health,Hair Care,Nivea,4486.23,2981.51,4751,2.9,2369,FALSE,4/13/2025
698,L'Oreal Hair Care Model-588,Beauty & Health,Hair Care,L'Oreal,3223.66,2016.67,3919,3.5,3910,FALSE,11/9/2021
699,Estee Lauder Hair Care Model-310,Beauty & Health,Hair Care,Estee Lauder,2865.12,1535.22,370,3.3,2246,TRUE,12/7/2022
700,L'Oreal Hair Care Model-975,Beauty & Health,Hair Care,L'Oreal,2818.89,1582.54,1004,3.6,4409,FALSE,6/9/2022
701,Dove Hair Care Model-568,Beauty & Health,Hair Care,Dove,2181.73,1155.79,3279,4.4,668,TRUE,9/29/2025
702,Maybelline Hair Care Model-267,Beauty & Health,Hair Care,Maybelline,4471.7,2299.19,2073,2.8,4725,TRUE,4/8/2020
703,Dove Hair Care Model-693,Beauty & Health,Hair Care,Dove,2181.79,1197.51,126,3.8,2908,FALSE,1/7/2024
704,Nivea Hair Care Model-126,Beauty & Health,Hair Care,Nivea,2880.06,1694.93,3572,4.3,1741,FALSE,6/9/2024
705,L'Oreal Hair Care Model-976,Beauty & Health,Hair Care,L'Oreal,3311.25,1600.14,3648,3.7,3942,TRUE,1/17/2022
706,L'Oreal Hair Care Model-561,Beauty & Health,Hair Care,L'Oreal,1783.63,1166.07,3834,4.9,453,TRUE,2/4/2023
707,Clinique Hair Care Model-187,Beauty & Health,Hair Care,Clinique,101.18,51.4,2310,3.1,2311,TRUE,3/6/2026
708,Estee Lauder Hair Care Model-808,Beauty & Health,Hair Care,Estee Lauder,3923.35,2302.6,4409,3.3,2652,TRUE,2/25/2023
709,Dove Hair Care Model-321,Beauty & Health,Hair Care,Dove,4966.87,2717.79,2188,4.8,4502,TRUE,1/2/2023
710,Nivea Hair Care Model-826,Beauty & Health,Hair Care,Nivea,3665.49,2201.97,3878,3.5,3358,TRUE,9/18/2021
711,Estee Lauder Hair Care Model-378,Beauty & Health,Hair Care,Estee Lauder,1697.94,1174.07,26,4.3,2735,TRUE,5/4/2025
712,Nivea Hair Care Model-899,Beauty & Health,Hair Care,Nivea,4760.55,1918.31,3680,2.9,3851,TRUE,12/2/2024
713,Clinique Hair Care Model-893,Beauty & Health,Hair Care,Clinique,3536.81,1566.36,3187,3.9,4157,FALSE,9/4/2019
714,Clinique Hair Care Model-379,Beauty & Health,Hair Care,Clinique,2781.06,1814.5,1290,4.3,3492,FALSE,4/4/2019
715,Maybelline Hair Care Model-533,Beauty & Health,Hair Care,Maybelline,2054.64,1321.73,4426,2.6,1535,FALSE,11/18/2023
716,Clinique Hair Care Model-370,Beauty & Health,Hair Care,Clinique,4376.95,2461.1,4915,4.9,2338,TRUE,1/16/2023
717,L'Oreal Hair Care Model-593,Beauty & Health,Hair Care,L'Oreal,292.6,169.98,3261,4.5,3541,TRUE,7/6/2021
718,Dove Fragrances Model-578,Beauty & Health,Fragrances,Dove,4354.64,2631.2,2097,2.8,4022,TRUE,9/17/2023
719,Nivea Fragrances Model-166,Beauty & Health,Fragrances,Nivea,2825.61,1627.34,3191,3,3508,TRUE,3/30/2019
720,Estee Lauder Fragrances Model-582,Beauty & Health,Fragrances,Estee Lauder,4183.41,2680.92,2810,4,2820,TRUE,2/10/2020
721,Dove Fragrances Model-457,Beauty & Health,Fragrances,Dove,3036.13,1603.46,3902,3.8,3935,TRUE,5/2/2021
722,L'Oreal Fragrances Model-147,Beauty & Health,Fragrances,L'Oreal,2396.46,973.78,518,3,2522,TRUE,8/2/2020
723,Maybelline Fragrances Model-591,Beauty & Health,Fragrances,Maybelline,4735.24,2319.77,1456,4.6,3540,TRUE,2/15/2022
724,MAC Fragrances Model-665,Beauty & Health,Fragrances,Mac,1414.22,567.29,3107,4.2,2887,TRUE,4/28/2020
725,Clinique Fragrances Model-686,Beauty & Health,Fragrances,Clinique,3474.38,2272.65,3444,4.8,322,TRUE,10/7/2019
726,L'Oreal Fragrances Model-666,Beauty & Health,Fragrances,L'Oreal,2716.57,1463.27,4911,4.8,2155,FALSE,1/3/2023
727,MAC Fragrances Model-184,Beauty & Health,Fragrances,Mac,1750.9,1043.64,225,4.5,1888,TRUE,2/14/2023
728,MAC Fragrances Model-542,Beauty & Health,Fragrances,Mac,4760.73,2875.45,4748,3.1,1776,TRUE,2/12/2021
729,MAC Fragrances Model-838,Beauty & Health,Fragrances,Mac,3381.57,1841.27,2351,4.7,4340,TRUE,4/26/2023
730,Maybelline Fragrances Model-590,Beauty & Health,Fragrances,Maybelline,2375.48,1122.17,4504,4.1,2658,TRUE,9/24/2021
731,L'Oreal Fragrances Model-848,Beauty & Health,Fragrances,L'Oreal,4083.31,1852.98,3674,3.7,1119,TRUE,2/3/2024
732,MAC Fragrances Model-176,Beauty & Health,Fragrances,Mac,1029.7,535.76,2930,2.6,2703,TRUE,3/21/2021
733,Maybelline Fragrances Model-732,Beauty & Health,Fragrances,Maybelline,2128.35,1238.48,2276,4.7,2500,TRUE,3/23/2024
734,Maybelline Fragrances Model-671,Beauty & Health,Fragrances,Maybelline,1978.93,1218.25,3992,4,1970,TRUE,9/1/2025
735,L'Oreal Fragrances Model-975,Beauty & Health,Fragrances,L'Oreal,4008.67,2236.72,3573,3.6,4148,FALSE,5/20/2024
736,Nivea Fragrances Model-651,Beauty & Health,Fragrances,Nivea,2494.34,1284.75,683,2.6,147,FALSE,4/4/2023
737,Clinique Fragrances Model-903,Beauty & Health,Fragrances,Clinique,4361.21,1960.88,3089,4.7,3120,TRUE,1/18/2021
738,Estee Lauder Fragrances Model-202,Beauty & Health,Fragrances,Estee Lauder,3749.25,2336.14,3981,3.1,4208,TRUE,7/30/2020
739,L'Oreal Fragrances Model-370,Beauty & Health,Fragrances,L'Oreal,1435.45,607.55,65,3.7,837,TRUE,7/5/2020
740,MAC Fragrances Model-386,Beauty & Health,Fragrances,Mac,3880.2,1842.34,2035,3.6,1474,FALSE,2/1/2023
741,Dove Fragrances Model-202,Beauty & Health,Fragrances,Dove,2650.25,1291.55,3241,3.1,2929,TRUE,5/3/2019
742,L'Oreal Fragrances Model-478,Beauty & Health,Fragrances,L'Oreal,2916.37,1349.43,516,4.2,248,TRUE,8/17/2022
743,MAC Fragrances Model-505,Beauty & Health,Fragrances,Mac,1517.69,808.74,1845,4.9,750,TRUE,5/8/2024
744,L'Oreal Fragrances Model-841,Beauty & Health,Fragrances,L'Oreal,3475.08,2117.04,537,5,3777,TRUE,5/12/2025
745,Maybelline Fragrances Model-561,Beauty & Health,Fragrances,Maybelline,470.45,238.91,227,4.5,1910,TRUE,1/27/2021
746,L'Oreal Fragrances Model-817,Beauty & Health,Fragrances,L'Oreal,3531.16,2469.93,3647,3,1745,TRUE,9/5/2025
747,Dove Fragrances Model-774,Beauty & Health,Fragrances,Dove,4058.31,1677.25,46,2.7,2370,TRUE,8/22/2023
748,Maybelline Fragrances Model-918,Beauty & Health,Fragrances,Maybelline,392.98,272.67,1294,4.8,1304,TRUE,3/5/2019
749,Dove Personal Care Model-636,Beauty & Health,Personal Care,Dove,395.95,203.67,2211,4.6,4862,FALSE,7/9/2023
750,L'Oreal Personal Care Model-765,Beauty & Health,Personal Care,L'Oreal,863.64,426.58,696,4.9,2218,TRUE,10/30/2022
751,MAC Personal Care Model-954,Beauty & Health,Personal Care,Mac,3612.12,1744.74,3858,2.7,4563,TRUE,5/14/2019
752,Nivea Personal Care Model-184,Beauty & Health,Personal Care,Nivea,1701.42,1136.98,1985,4.8,921,TRUE,11/8/2025
753,Estee Lauder Personal Care Model-159,Beauty & Health,Personal Care,Estee Lauder,3139.42,2037.98,1237,3.7,4918,TRUE,1/27/2022
754,Estee Lauder Personal Care Model-874,Beauty & Health,Personal Care,Estee Lauder,4635.43,2541.69,3970,4,3417,TRUE,9/2/2022
755,Nivea Personal Care Model-962,Beauty & Health,Personal Care,Nivea,4564.71,3045.96,3080,2.9,3868,TRUE,2/3/2019
756,Estee Lauder Personal Care Model-283,Beauty & Health,Personal Care,Estee Lauder,1374.09,677.27,2137,4.4,3168,TRUE,8/10/2024
757,Dove Personal Care Model-899,Beauty & Health,Personal Care,Dove,3786.79,2342.78,4030,3.3,2112,TRUE,10/23/2024
758,Maybelline Personal Care Model-610,Beauty & Health,Personal Care,Maybelline,2498.23,1081.26,948,3.3,4571,TRUE,4/17/2023
759,L'Oreal Personal Care Model-669,Beauty & Health,Personal Care,L'Oreal,1851.78,752.41,619,3.9,2705,TRUE,6/30/2024
760,L'Oreal Personal Care Model-511,Beauty & Health,Personal Care,L'Oreal,2787.72,1526.48,4492,3.5,2671,TRUE,12/11/2021
761,Nivea Personal Care Model-193,Beauty & Health,Personal Care,Nivea,3673.27,2463.63,2285,4.4,2134,TRUE,7/15/2023
762,Dove Personal Care Model-119,Beauty & Health,Personal Care,Dove,3956.96,2211.98,496,4.2,357,TRUE,9/7/2022
763,Estee Lauder Personal Care Model-548,Beauty & Health,Personal Care,Estee Lauder,628.06,377.29,3400,4.9,1448,FALSE,9/19/2024
764,Nivea Personal Care Model-554,Beauty & Health,Personal Care,Nivea,4390.05,1812.65,1171,3.1,3366,TRUE,4/22/2022
765,Maybelline Personal Care Model-105,Beauty & Health,Personal Care,Maybelline,4371.75,2332.7,3130,4.1,643,FALSE,4/30/2026
766,L'Oreal Personal Care Model-647,Beauty & Health,Personal Care,L'Oreal,230.02,97.38,2168,3,2948,FALSE,9/23/2020
767,Clinique Personal Care Model-710,Beauty & Health,Personal Care,Clinique,4660.11,2910.11,3829,3.5,858,TRUE,7/5/2022
768,Nivea Personal Care Model-570,Beauty & Health,Personal Care,Nivea,616.28,391.36,2641,2.6,4049,FALSE,2/26/2019
769,L'Oreal Personal Care Model-991,Beauty & Health,Personal Care,L'Oreal,3442.18,1848.95,908,4.3,4398,TRUE,1/23/2019
770,Dove Personal Care Model-666,Beauty & Health,Personal Care,Dove,4563.82,2168.39,4152,3.2,3012,TRUE,2/14/2024
771,Dove Personal Care Model-740,Beauty & Health,Personal Care,Dove,522.2,275.92,3958,3.7,374,FALSE,10/19/2023
772,Dove Personal Care Model-194,Beauty & Health,Personal Care,Dove,664.82,386.42,1305,4.5,1448,TRUE,5/11/2022
773,MAC Personal Care Model-365,Beauty & Health,Personal Care,Mac,4322.03,1995.01,4848,4.5,907,TRUE,10/10/2020
774,Dove Personal Care Model-863,Beauty & Health,Personal Care,Dove,4760.75,2423.52,3975,3.8,1607,FALSE,3/14/2024
775,Nivea Personal Care Model-155,Beauty & Health,Personal Care,Nivea,3927.88,2626.15,4720,2.8,368,TRUE,8/25/2025
776,MAC Personal Care Model-927,Beauty & Health,Personal Care,Mac,4043.96,1965.25,3811,4.1,3203,TRUE,1/7/2020
777,Maybelline Personal Care Model-269,Beauty & Health,Personal Care,Maybelline,3359.15,1688.55,3317,4.5,498,TRUE,8/27/2023
778,L'Oreal Personal Care Model-980,Beauty & Health,Personal Care,L'Oreal,3717.51,2110.82,313,2.9,4021,TRUE,10/14/2019
779,Estee Lauder Vitamins Model-834,Beauty & Health,Vitamins,Estee Lauder,3248.17,1345.33,3262,4.3,3749,TRUE,7/16/2021
780,Nivea Vitamins Model-733,Beauty & Health,Vitamins,Nivea,4636.12,2343.66,865,3.3,3206,FALSE,4/1/2023
781,Estee Lauder Vitamins Model-822,Beauty & Health,Vitamins,Estee Lauder,393.68,206.29,4690,3.5,2844,FALSE,2/28/2021
782,Dove Vitamins Model-155,Beauty & Health,Vitamins,Dove,4280.85,1882.83,2947,3.1,3077,FALSE,2/9/2021
783,Maybelline Vitamins Model-733,Beauty & Health,Vitamins,Maybelline,4048.83,1799.51,2672,4.7,2945,TRUE,3/1/2025
784,L'Oreal Vitamins Model-374,Beauty & Health,Vitamins,L'Oreal,1942.18,787.56,3597,3.9,3793,TRUE,4/14/2026
785,Estee Lauder Vitamins Model-199,Beauty & Health,Vitamins,Estee Lauder,2798.64,1805.59,4389,4.8,2355,TRUE,8/18/2019
786,L'Oreal Vitamins Model-547,Beauty & Health,Vitamins,L'Oreal,3202.21,1655.07,4422,3.2,2352,TRUE,4/27/2025
787,Maybelline Vitamins Model-874,Beauty & Health,Vitamins,Maybelline,4773.73,1917.82,3527,2.7,2565,FALSE,1/6/2019
788,Clinique Vitamins Model-813,Beauty & Health,Vitamins,Clinique,2673.07,1752.94,4067,4.7,3144,TRUE,5/4/2025
789,Estee Lauder Vitamins Model-350,Beauty & Health,Vitamins,Estee Lauder,4247.11,2298.08,43,3.2,3829,TRUE,2/15/2026
790,Estee Lauder Vitamins Model-865,Beauty & Health,Vitamins,Estee Lauder,4736.59,2682.5,1987,2.6,3849,TRUE,6/2/2020
791,Dove Vitamins Model-690,Beauty & Health,Vitamins,Dove,3277.72,1334.3,3731,3.6,3017,TRUE,2/9/2021
792,L'Oreal Vitamins Model-886,Beauty & Health,Vitamins,L'Oreal,3431.29,1421.68,409,4.7,968,TRUE,7/3/2024
793,Nivea Vitamins Model-314,Beauty & Health,Vitamins,Nivea,1500.92,1006.93,4161,4.4,4439,TRUE,1/7/2021
794,Dove Vitamins Model-491,Beauty & Health,Vitamins,Dove,1544.21,691.77,1348,3.8,21,FALSE,11/1/2020
795,Nivea Vitamins Model-288,Beauty & Health,Vitamins,Nivea,1580.52,638.44,1147,4.9,2955,TRUE,8/2/2022
796,Estee Lauder Vitamins Model-157,Beauty & Health,Vitamins,Estee Lauder,1855.27,807.27,2699,2.9,3834,TRUE,1/12/2020
797,Estee Lauder Vitamins Model-622,Beauty & Health,Vitamins,Estee Lauder,2194.19,1189.68,2830,2.5,2960,TRUE,5/3/2021
798,Estee Lauder Vitamins Model-808,Beauty & Health,Vitamins,Estee Lauder,3115.59,1358.74,4346,4.1,719,TRUE,1/9/2023
799,Clinique Vitamins Model-396,Beauty & Health,Vitamins,Clinique,472.01,203.23,180,4.9,26,FALSE,11/23/2021
800,Clinique Vitamins Model-381,Beauty & Health,Vitamins,Clinique,4625.89,2870.33,3061,2.7,3504,TRUE,6/4/2021
801,Estee Lauder Vitamins Model-584,Beauty & Health,Vitamins,Estee Lauder,3860.72,2015.87,1191,4.5,3134,TRUE,1/10/2024
802,Maybelline Vitamins Model-957,Beauty & Health,Vitamins,Maybelline,2559.53,1493.55,344,3.9,1235,TRUE,12/30/2020
803,Estee Lauder Vitamins Model-149,Beauty & Health,Vitamins,Estee Lauder,1026.24,526.09,419,3.4,1627,FALSE,7/5/2019
804,Dove Vitamins Model-408,Beauty & Health,Vitamins,Dove,413.96,268.59,1008,3,1680,TRUE,11/26/2025
805,L'Oreal Vitamins Model-420,Beauty & Health,Vitamins,L'Oreal,693.15,388.55,569,3.9,3524,FALSE,6/27/2025
806,Nivea Vitamins Model-541,Beauty & Health,Vitamins,Nivea,4349.47,2127.95,3502,3.4,1597,TRUE,5/18/2026
807,Nivea Vitamins Model-422,Beauty & Health,Vitamins,Nivea,4506.63,2739.56,4883,4.9,2293,TRUE,9/20/2023
808,MAC Vitamins Model-476,Beauty & Health,Vitamins,Mac,3805.54,1558.44,4448,4,891,TRUE,4/12/2023
809,Clinique Vitamins Model-768,Beauty & Health,Vitamins,Clinique,1171.23,794.94,883,3.8,4510,FALSE,8/10/2023
810,Adidas Fitness Equipment Model-877,Sports & Outdoors,Fitness Equipment,Adidas,4878.9,2019.43,1625,2.5,1275,TRUE,9/12/2021
811,The North Face Fitness Equipment Model-630,Sports & Outdoors,Fitness Equipment,The North Face,1117.87,623.27,1960,2.8,4669,FALSE,1/17/2019
812,The North Face Fitness Equipment Model-127,Sports & Outdoors,Fitness Equipment,The North Face,734.43,428.3,1257,3.7,2117,TRUE,4/10/2019
813,The North Face Fitness Equipment Model-893,Sports & Outdoors,Fitness Equipment,The North Face,1558.57,1013.87,3567,4.8,3512,TRUE,3/29/2024
814,Nike Fitness Equipment Model-767,Sports & Outdoors,Fitness Equipment,Nike,4060.79,1810.5,350,4.3,3801,TRUE,5/6/2024
815,Columbia Fitness Equipment Model-528,Sports & Outdoors,Fitness Equipment,Columbia,2536.13,1739.05,1659,3.5,237,TRUE,4/20/2021
816,Puma Fitness Equipment Model-159,Sports & Outdoors,Fitness Equipment,Puma,975.72,637.09,4307,4.9,1206,TRUE,2/16/2021
817,The North Face Fitness Equipment Model-571,Sports & Outdoors,Fitness Equipment,The North Face,225.38,92.15,4986,4.5,4757,TRUE,4/21/2022
818,Puma Fitness Equipment Model-746,Sports & Outdoors,Fitness Equipment,Puma,2504.93,1518.55,2964,2.7,3245,TRUE,3/3/2020
819,Nike Fitness Equipment Model-776,Sports & Outdoors,Fitness Equipment,Nike,2821.58,1657.96,3391,4.6,3307,FALSE,11/30/2024
820,Columbia Fitness Equipment Model-764,Sports & Outdoors,Fitness Equipment,Columbia,877.6,522.21,3470,3.9,4702,FALSE,2/16/2019
821,Nike Fitness Equipment Model-508,Sports & Outdoors,Fitness Equipment,Nike,1898.22,1245.34,4130,4.2,4289,TRUE,10/15/2020
822,Puma Fitness Equipment Model-419,Sports & Outdoors,Fitness Equipment,Puma,2944.09,1819.66,1338,3.4,4458,TRUE,3/26/2023
823,Under Armour Fitness Equipment Model-123,Sports & Outdoors,Fitness Equipment,Under Armour,2522.87,1328.76,615,4.2,4888,TRUE,10/4/2020
824,Columbia Fitness Equipment Model-781,Sports & Outdoors,Fitness Equipment,Columbia,1434.57,836.85,3738,5,3627,TRUE,6/7/2021
825,Nike Fitness Equipment Model-163,Sports & Outdoors,Fitness Equipment,Nike,216.03,120.83,2165,3.9,35,TRUE,11/24/2021
826,Under Armour Fitness Equipment Model-566,Sports & Outdoors,Fitness Equipment,Under Armour,4542.56,2567.88,364,4.9,2225,TRUE,2/27/2021
827,Under Armour Fitness Equipment Model-915,Sports & Outdoors,Fitness Equipment,Under Armour,2088.22,1034.7,3089,4.8,3750,TRUE,5/4/2023
828,Nike Fitness Equipment Model-321,Sports & Outdoors,Fitness Equipment,Nike,922.16,388.3,4131,4.2,3459,FALSE,8/27/2023
829,Under Armour Fitness Equipment Model-755,Sports & Outdoors,Fitness Equipment,Under Armour,290,168.71,4734,3.7,2487,TRUE,3/7/2026
830,Nike Fitness Equipment Model-842,Sports & Outdoors,Fitness Equipment,Nike,2660.71,1507.92,1733,3.6,1417,TRUE,9/14/2021
831,Puma Fitness Equipment Model-528,Sports & Outdoors,Fitness Equipment,Puma,543.51,337.24,4308,3.8,189,TRUE,11/25/2019
832,Under Armour Fitness Equipment Model-427,Sports & Outdoors,Fitness Equipment,Under Armour,3934.73,2148.3,806,3.1,3601,TRUE,11/15/2019
833,Under Armour Fitness Equipment Model-222,Sports & Outdoors,Fitness Equipment,Under Armour,4094.56,2670.55,2770,3.5,1126,TRUE,5/22/2024
834,Reebok Fitness Equipment Model-839,Sports & Outdoors,Fitness Equipment,Reebok,3015.42,1434.16,1608,4.6,4069,TRUE,1/16/2024
835,Adidas Fitness Equipment Model-139,Sports & Outdoors,Fitness Equipment,Adidas,3614.83,1827.51,3912,3.5,1104,TRUE,12/2/2024
836,Under Armour Fitness Equipment Model-551,Sports & Outdoors,Fitness Equipment,Under Armour,4126.32,2295.29,3284,3.1,111,TRUE,9/22/2022
837,Puma Fitness Equipment Model-516,Sports & Outdoors,Fitness Equipment,Puma,2250.61,1555.53,1137,2.8,3979,TRUE,10/17/2023
838,Under Armour Fitness Equipment Model-423,Sports & Outdoors,Fitness Equipment,Under Armour,3159.32,2119.55,2463,2.9,2736,FALSE,7/5/2023
839,Puma Fitness Equipment Model-282,Sports & Outdoors,Fitness Equipment,Puma,880.87,503.65,449,5,1327,TRUE,9/17/2023
840,Reebok Sports Wear Model-543,Sports & Outdoors,Sports Wear,Reebok,1363.83,818.11,810,3.3,2128,TRUE,7/21/2021
841,Reebok Sports Wear Model-834,Sports & Outdoors,Sports Wear,Reebok,826.57,559.79,1911,3.9,4403,TRUE,8/27/2021
842,Reebok Sports Wear Model-307,Sports & Outdoors,Sports Wear,Reebok,683.44,444.44,4962,3.8,1129,TRUE,1/6/2023
843,Columbia Sports Wear Model-533,Sports & Outdoors,Sports Wear,Columbia,4407.05,2621.12,3451,3,3377,FALSE,12/22/2019
844,Nike Sports Wear Model-511,Sports & Outdoors,Sports Wear,Nike,1141.01,584.06,2201,4.1,424,TRUE,4/2/2021
845,Puma Sports Wear Model-181,Sports & Outdoors,Sports Wear,Puma,3262.6,1996.09,4748,2.9,1193,FALSE,8/7/2021
846,Columbia Sports Wear Model-763,Sports & Outdoors,Sports Wear,Columbia,1834.51,953.28,428,4.3,1217,FALSE,8/17/2023
847,The North Face Sports Wear Model-499,Sports & Outdoors,Sports Wear,The North Face,1433.99,847.5,297,4,3554,TRUE,3/12/2022
848,Reebok Sports Wear Model-680,Sports & Outdoors,Sports Wear,Reebok,3918.11,2633.45,684,2.5,4893,TRUE,10/27/2023
849,Puma Sports Wear Model-781,Sports & Outdoors,Sports Wear,Puma,1784.53,1031.22,2646,3.3,2547,TRUE,6/8/2019
850,Nike Sports Wear Model-631,Sports & Outdoors,Sports Wear,Nike,489.47,323.43,3277,2.8,4021,TRUE,4/19/2026
851,Columbia Sports Wear Model-941,Sports & Outdoors,Sports Wear,Columbia,789.79,316.92,2578,3,1069,TRUE,3/2/2025
852,Reebok Sports Wear Model-568,Sports & Outdoors,Sports Wear,Reebok,2537.17,1537.41,1617,2.6,1624,TRUE,3/22/2020
853,Puma Sports Wear Model-482,Sports & Outdoors,Sports Wear,Puma,4959.35,3205.17,3275,3.9,868,TRUE,1/7/2024
854,Nike Sports Wear Model-795,Sports & Outdoors,Sports Wear,Nike,3139.72,1884.93,538,4.7,4052,TRUE,5/24/2021
